Date/Time (PST),""" (5380') Paradise Wind",""" (5400') Paradise",""" (6410') Sunrise Base",""" (6880') Sunrise Upper",""" (10110') Camp Muir"
12/25/2015,,0,,,
12/25/2015,,0.01,,,
12/25/2015,,0,,,
12/25/2015,,0,,,
12/25/2015,,0,,,
12/25/2015,,0,,,
12/25/2015,,0,,,
12/25/2015,,0.01,,,
12/25/2015,,0,,,
12/25/2015,,0.01,,,
12/25/2015,,0.01,,,
12/25/2015,,0.01,,,
12/25/2015,,0.01,,,
12/25/2015,,0.01,,,
12/24/2015,,0.01,,,
12/24/2015,,0.01,,,
12/24/2015,,0.02,,,
12/24/2015,,0.01,,,
12/24/2015,,0,,,
12/24/2015,,0.01,,,
12/24/2015,,0,,,
12/24/2015,,0,,,
12/24/2015,,0,,,
12/24/2015,,0,,,
12/24/2015,,0,,,
12/24/2015,,0,,,
12/24/2015,,0,,,
12/24/2015,,0.01,,,
12/24/2015,,0,,,
12/24/2015,,0,,,
12/24/2015,,0,,,
12/24/2015,,0.01,,,
12/24/2015,,0,,,
12/24/2015,,0,,,
12/24/2015,,0,,,
12/24/2015,,0.01,,,
12/24/2015,,0,,,
12/24/2015,,0.01,,,
12/23/2015,,0,,,
12/23/2015,,0,,,
12/23/2015,,0,,,
12/23/2015,,0.01,,,
12/23/2015,,0,,,
12/23/2015,,0.01,,,
12/23/2015,,0,,,
12/23/2015,,0.01,,,
12/23/2015,,0,,,
12/23/2015,,0.01,,,
12/23/2015,,0,,,
12/23/2015,,0.01,,,
12/23/2015,,0,,,
12/23/2015,,0.01,,,
12/23/2015,,0,,,
12/23/2015,,0,,,
12/23/2015,,0.01,,,
12/23/2015,,0.01,,,
12/23/2015,,0.01,,,
12/23/2015,,0.01,,,
12/23/2015,,0.02,,,
12/23/2015,,0.02,,,
12/23/2015,,0.02,,,
12/23/2015,,0.01,,,
12/22/2015,,0.01,,,
12/22/2015,,0.02,,,
12/22/2015,,0.01,,,
12/22/2015,,0.01,,,
12/22/2015,,0.01,,,
12/22/2015,,0.01,,,
12/22/2015,,0,,,
12/22/2015,,0.01,,,
12/22/2015,,0,,,
12/22/2015,,0.01,,,
12/22/2015,,0,,,
12/22/2015,,0.01,,,
12/22/2015,,0.01,,,
12/22/2015,,0.01,,,
12/22/2015,,0.01,,,
12/22/2015,,0,,,
12/22/2015,,0.02,,,
12/22/2015,,0.01,,,
12/22/2015,,0.01,,,
12/22/2015,,0.01,,,
12/22/2015,,0.01,,,
12/22/2015,,0.01,,,
12/22/2015,,0.02,,,
12/22/2015,,0.02,,,
12/21/2015,,0.05,,,
12/21/2015,,0.07,,,
12/21/2015,,0.04,,,
12/21/2015,,0.06,,,
12/21/2015,,0.07,,,
12/21/2015,,0.08,,,
12/21/2015,,0.06,,,
12/21/2015,,0.04,,,
12/21/2015,,0.03,,,
12/21/2015,,0.02,,,
12/21/2015,,0.01,,,
12/21/2015,,0.01,,,
12/21/2015,,0.01,,,
12/21/2015,,0.04,,,
12/21/2015,,0.03,,,
12/21/2015,,0.04,,,
12/21/2015,,0.05,,,
12/21/2015,,0.08,,,
12/21/2015,,0.03,,,
12/21/2015,,0.03,,,
12/21/2015,,0.02,,,
12/21/2015,,0.06,,,
12/21/2015,,0.05,,,
12/21/2015,,0.02,,,
12/20/2015,,0.02,,,
12/20/2015,,0.06,,,
12/20/2015,,0.03,,,
12/20/2015,,0.02,,,
12/20/2015,,0.01,,,
12/20/2015,,0.02,,,
12/20/2015,,0.03,,,
12/20/2015,,0.06,,,
12/20/2015,,0.05,,,
12/20/2015,,0.03,,,
12/20/2015,,0.04,,,
12/20/2015,,0.03,,,
12/20/2015,,0.01,,,
12/20/2015,,0.01,,,
12/20/2015,,0,,,
12/20/2015,,0.01,,,
12/20/2015,,0,,,
12/20/2015,,0.01,,,
12/20/2015,,0,,,
12/20/2015,,0,,,
12/20/2015,,0.01,,,
12/20/2015,,0.02,,,
12/20/2015,,0.01,,,
12/20/2015,,0.04,,,
12/19/2015,,0.06,,,
12/19/2015,,0.07,,,
12/19/2015,,0.05,,,
12/19/2015,,0.04,,,
12/19/2015,,0.01,,,
12/19/2015,,0.02,,,
12/19/2015,,0.02,,,
12/19/2015,,0.02,,,
12/19/2015,,0.01,,,
12/19/2015,,0.02,,,
12/19/2015,,0.02,,,
12/19/2015,,0.04,,,
12/19/2015,,0.02,,,
12/19/2015,,0.02,,,
12/19/2015,,0.02,,,
12/19/2015,,0.02,,,
12/19/2015,,0.02,,,
12/19/2015,,0,,,
12/19/2015,,0.03,,,
12/19/2015,,0.01,,,
12/19/2015,,0.02,,,
12/19/2015,,0.02,,,
12/19/2015,,0.03,,,
12/19/2015,,0.02,,,
12/18/2015,,0.04,,,
12/18/2015,,0.03,,,
12/18/2015,,0.03,,,
12/18/2015,,0.03,,,
12/18/2015,,0.03,,,
12/18/2015,,0.03,,,
12/18/2015,,0.03,,,
12/18/2015,,0.04,,,
12/18/2015,,0.06,,,
12/18/2015,,0.09,,,
12/18/2015,,0.11,,,
12/18/2015,,0.12,,,
12/18/2015,,0.18,,,
12/18/2015,,0.2,,,
12/18/2015,,0.13,,,
12/18/2015,,0.16,,,
12/18/2015,,0.14,,,
12/18/2015,,0.11,,,
12/18/2015,,0.11,,,
12/18/2015,,0.1,,,
12/18/2015,,0.07,,,
12/18/2015,,0.08,,,
12/18/2015,,0.12,,,
12/18/2015,,0.2,,,
12/17/2015,,0.15,,,
12/17/2015,,0.1,,,
12/17/2015,,0.07,,,
12/17/2015,,0.04,,,
12/17/2015,,0.02,,,
12/17/2015,,0.02,,,
12/17/2015,,0.02,,,
12/17/2015,,0.04,,,
12/17/2015,,0.05,,,
12/17/2015,,0.04,,,
12/17/2015,,0.05,,,
12/17/2015,,0.05,,,
12/17/2015,,0.02,,,
12/17/2015,,0.02,,,
12/17/2015,,0.02,,,
12/17/2015,,0,,,
12/17/2015,,0.01,,,
12/17/2015,,0,,,
12/17/2015,,0,,,
12/17/2015,,0,,,
12/17/2015,,0.01,,,
12/17/2015,,0,,,
12/17/2015,,0.01,,,
12/17/2015,,0,,,
12/16/2015,,0.03,,,
12/16/2015,,0.03,,,
12/16/2015,,0.02,,,
12/16/2015,,0.03,,,
12/16/2015,,0.03,,,
12/16/2015,,0.04,,,
12/16/2015,,0.02,,,
12/16/2015,,0.01,,,
12/16/2015,,0,,,
12/16/2015,,0.01,,,
12/16/2015,,0.03,,,
12/16/2015,,0.02,,,
12/16/2015,,0.03,,,
12/16/2015,,0.04,,,
12/16/2015,,0.08,,,
12/16/2015,,0.06,,,
12/16/2015,,0.06,,,
12/16/2015,,0.03,,,
12/16/2015,,0.02,,,
12/16/2015,,0.01,,,
12/16/2015,,0.01,,,
12/16/2015,,0.01,,,
12/16/2015,,0.01,,,
12/16/2015,,0.02,,,
12/15/2015,,0.03,,,
12/15/2015,,0.01,,,
12/15/2015,,0.01,,,
12/15/2015,,0.01,,,
12/15/2015,,0.01,,,
12/15/2015,,0,,,
12/15/2015,,0,,,
12/15/2015,,0,,,
12/15/2015,,0,,,
12/15/2015,,0,,,
12/15/2015,,0.01,,,
12/15/2015,,0,,,
12/15/2015,,0,,,
12/15/2015,,0.01,,,
12/15/2015,,0,,,
12/15/2015,,0,,,
12/15/2015,,0.01,,,
12/15/2015,,0.01,,,
12/15/2015,,0,,,
12/15/2015,,0.01,,,
12/15/2015,,0.01,,,
12/15/2015,,0.01,,,
12/15/2015,,0.01,,,
12/15/2015,,0.02,,,
12/14/2015,,0.02,,,
12/14/2015,,0.02,,,
12/14/2015,,0.03,,,
12/14/2015,,0.01,,,
12/14/2015,,0.02,,,
12/14/2015,,0,,,
12/14/2015,,0.01,,,
12/14/2015,,0,,,
12/14/2015,,0,,,
12/14/2015,,0,,,
12/14/2015,,0.01,,,
12/14/2015,,0.01,,,
12/14/2015,,0.04,,,
12/14/2015,,0.03,,,
12/14/2015,,0.03,,,
12/14/2015,,0.02,,,
12/14/2015,,0.02,,,
12/14/2015,,0.02,,,
12/14/2015,,0.02,,,
12/14/2015,,0.02,,,
12/14/2015,,0.01,,,
12/14/2015,,0.02,,,
12/14/2015,,0.04,,,
12/14/2015,,0.04,,,
12/13/2015,,0.06,,,
12/13/2015,,0.06,,,
12/13/2015,,0.03,,,
12/13/2015,,0.06,,,
12/13/2015,,0.03,,,
12/13/2015,,0.02,,,
12/13/2015,,0.02,,,
12/13/2015,,0.01,,,
12/13/2015,,0.03,,,
12/13/2015,,0.07,,,
12/13/2015,,0.02,,,
12/13/2015,,0.02,,,
12/13/2015,,0.03,,,
12/13/2015,,0.02,,,
12/13/2015,,0.02,,,
12/13/2015,,0.03,,,
12/13/2015,,0.03,,,
12/13/2015,,0.04,,,
12/13/2015,,0.04,,,
12/13/2015,,0.06,,,
12/13/2015,,0.03,,,
12/13/2015,,0.04,,,
12/13/2015,,0.07,,,
12/13/2015,,0.07,,,
12/12/2015,,0.06,,,
12/12/2015,,0.05,,,
12/12/2015,,0.07,,,
12/12/2015,,0.06,,,
12/12/2015,,0.03,,,
12/12/2015,,0.02,,,
12/12/2015,,0.01,,,
12/12/2015,,0,,,
12/12/2015,,0,,,
12/12/2015,,0,,,
12/12/2015,,0,,,
12/12/2015,,0.01,,,
12/12/2015,,0,,,
12/12/2015,,0.01,,,
12/12/2015,,0,,,
12/12/2015,,0,,,
12/12/2015,,0,,,
12/12/2015,,0,,,
12/12/2015,,0.01,,,
12/12/2015,,0,,,
12/12/2015,,0,,,
12/12/2015,,0,,,
12/12/2015,,0.01,,,
12/12/2015,,0,,,
12/11/2015,,0,,,
12/11/2015,,0.01,,,
12/11/2015,,0.02,,,
12/11/2015,,0.01,,,
12/11/2015,,0.01,,,
12/11/2015,,0.02,,,
12/11/2015,,0.01,,,
12/11/2015,,0.01,,,
12/11/2015,,0.01,,,
12/11/2015,,0.02,,,
12/11/2015,,0.01,,,
12/11/2015,,0.02,,,
12/11/2015,,0.02,,,
12/11/2015,,0.02,,,
12/11/2015,,0.02,,,
12/11/2015,,0.02,,,
12/11/2015,,0.02,,,
12/11/2015,,0.03,,,
12/11/2015,,0.05,,,
12/11/2015,,0.05,,,
12/11/2015,,0.04,,,
12/11/2015,,0.05,,,
12/11/2015,,0.06,,,
12/11/2015,,0.05,,,
12/10/2015,,0.04,,,
12/10/2015,,0.06,,,
12/10/2015,,0.07,,,
12/10/2015,,0.09,,,
12/10/2015,,0.12,,,
12/10/2015,,0.06,,,
12/10/2015,,0.04,,,
12/10/2015,,0.05,,,
12/10/2015,,0.04,,,
12/10/2015,,0.06,,,
12/10/2015,,0.05,,,
12/10/2015,,0.1,,,
12/10/2015,,0.08,,,
12/10/2015,,0,,,
12/10/2015,,0,,,
12/10/2015,,0,,,
12/10/2015,,0,,,
12/10/2015,,0,,,
12/10/2015,,0.01,,,
12/10/2015,,0,,,
12/10/2015,,0,,,
12/10/2015,,0.02,,,
12/10/2015,,0.03,,,
12/10/2015,,0.03,,,
12/9/2015,,0.05,,,
12/9/2015,,0.02,,,
12/9/2015,,0,,,
12/9/2015,,0.02,,,
12/9/2015,,0.03,,,
12/9/2015,,0.05,,,
12/9/2015,,0.02,,,
12/9/2015,,0.01,,,
12/9/2015,,0.02,,,
12/9/2015,,0.01,,,
12/9/2015,,0.03,,,
12/9/2015,,0.17,,,
12/9/2015,,0.22,,,
12/9/2015,,0.18,,,
12/9/2015,,0.15,,,
12/9/2015,,0.18,,,
12/9/2015,,0.2,,,
12/9/2015,,0.22,,,
12/9/2015,,0.19,,,
12/9/2015,,0.22,,,
12/9/2015,,0.17,,,
12/9/2015,,0.2,,,
12/9/2015,,0.17,,,
12/9/2015,,0.11,,,
12/8/2015,,0.17,,,
12/8/2015,,0.33,,,
12/8/2015,,0.36,,,
12/8/2015,,0.15,,,
12/8/2015,,0.24,,,
12/8/2015,,0.19,,,
12/8/2015,,0.17,,,
12/8/2015,,0.25,,,
12/8/2015,,0.26,,,
12/8/2015,,0.23,,,
12/8/2015,,0.1,,,
12/8/2015,,0.1,,,
12/8/2015,,0.11,,,
12/8/2015,,0.04,,,
12/8/2015,,0.03,,,
12/8/2015,,0.01,,,
12/8/2015,,0,,,
12/8/2015,,0.03,,,
12/8/2015,,0.05,,,
12/8/2015,,0.21,,,
12/8/2015,,0.25,,,
12/8/2015,,0.1,,,
12/8/2015,,0.07,,,
12/8/2015,,0.09,,,
12/7/2015,,0.05,,,
12/7/2015,,0.1,,,
12/7/2015,,0.15,,,
12/7/2015,,0.31,,,
12/7/2015,,0.17,,,
12/7/2015,,0.08,,,
12/7/2015,,0.1,,,
12/7/2015,,0.13,,,
12/7/2015,,0.11,,,
12/7/2015,,0.11,,,
12/7/2015,,0.11,,,
12/7/2015,,0.1,,,
12/7/2015,,0.11,,,
12/7/2015,,0.09,,,
12/7/2015,,0.07,,,
12/7/2015,,0.08,,,
12/7/2015,,0.08,,,
12/7/2015,,0.06,,,
12/7/2015,,0.06,,,
12/7/2015,,0.06,,,
12/7/2015,,0.04,,,
12/7/2015,,0.05,,,
12/7/2015,,0.03,,,
12/7/2015,,0.01,,,
12/6/2015,,0,,,
12/6/2015,,0,,,
12/6/2015,,0.01,,,
12/6/2015,,0.05,,,
12/6/2015,,0.05,,,
12/6/2015,,0.08,,,
12/6/2015,,0.06,,,
12/6/2015,,0.07,,,
12/6/2015,,0.06,,,
12/6/2015,,0.04,,,
12/6/2015,,0.02,,,
12/6/2015,,0,,,
12/6/2015,,0.07,,,
12/6/2015,,0.07,,,
12/6/2015,,0.02,,,
12/6/2015,,0.03,,,
12/6/2015,,0.04,,,
12/6/2015,,0.05,,,
12/6/2015,,0.07,,,
12/6/2015,,0.1,,,
12/6/2015,,0.1,,,
12/6/2015,,0.11,,,
12/6/2015,,0.13,,,
12/6/2015,,0.11,,,
12/5/2015,,0.12,,,
12/5/2015,,0.1,,,
12/5/2015,,0.14,,,
12/5/2015,,0.07,,,
12/5/2015,,0.08,,,
12/5/2015,,0.03,,,
12/5/2015,,0.03,,,
12/5/2015,,0.02,,,
12/5/2015,,0,,,
12/5/2015,,0,,,
12/5/2015,,0,,,
12/5/2015,,0,,,
12/5/2015,,0,,,
12/5/2015,,0,,,
12/5/2015,,0,,,
12/5/2015,,0,,,
12/5/2015,,0,,,
12/5/2015,,0,,,
12/5/2015,,0,,,
12/5/2015,,0,,,
12/5/2015,,0.01,,,
12/5/2015,,0.01,,,
12/5/2015,,0.01,,,
12/5/2015,,0,,,
12/4/2015,,0.01,,,
12/4/2015,,0.01,,,
12/4/2015,,0.01,,,
12/4/2015,,0.01,,,
12/4/2015,,0.02,,,
12/4/2015,,0.02,,,
12/4/2015,,0.02,,,
12/4/2015,,0.04,,,
12/4/2015,,0.05,,,
12/4/2015,,0.04,,,
12/4/2015,,0.03,,,
12/4/2015,,0.05,,,
12/4/2015,,0,,,
12/4/2015,,0.01,,,
12/4/2015,,0.05,,,
12/4/2015,,0.01,,,
12/4/2015,,0.02,,,
12/4/2015,,0.03,,,
12/4/2015,,0.05,,,
12/4/2015,,0.07,,,
12/4/2015,,0.07,,,
12/4/2015,,0.04,,,
12/4/2015,,0,,,
12/4/2015,,0.03,,,
12/3/2015,,0,,,
12/3/2015,,0,,,
12/3/2015,,0.01,,,
12/3/2015,,0.01,,,
12/3/2015,,0.06,,,
12/3/2015,,0.02,,,
12/3/2015,,0,,,
12/3/2015,,0.02,,,
12/3/2015,,0.04,,,
12/3/2015,,0,,,
12/3/2015,,0.21,,,
12/3/2015,,0.25,,,
12/3/2015,,0.16,,,
12/3/2015,,0.2,,,
12/3/2015,,0.25,,,
12/3/2015,,0.08,,,
12/3/2015,,0.02,,,
12/3/2015,,0,,,
12/3/2015,,0,,,
12/3/2015,,0,,,
12/3/2015,,0,,,
12/3/2015,,0.01,,,
12/3/2015,,0,,,
12/3/2015,,0,,,
12/2/2015,,0,,,
12/2/2015,,0,,,
12/2/2015,,0,,,
12/2/2015,,0,,,
12/2/2015,,0,,,
12/2/2015,,0,,,
12/2/2015,,0,,,
12/2/2015,,0,,,
12/2/2015,,0.01,,,
12/2/2015,,0.03,,,
12/2/2015,,0.03,,,
12/2/2015,,0.17,,,
12/2/2015,,0.05,,,
12/2/2015,,0.11,,,
12/2/2015,,0.11,,,
12/2/2015,,0.1,,,
12/2/2015,,0.1,,,
12/2/2015,,0.08,,,
12/2/2015,,0.08,,,
12/2/2015,,0.05,,,
12/2/2015,,0,,,
12/2/2015,,0,,,
12/2/2015,,0,,,
12/2/2015,,0,,,
12/1/2015,,0,,,
12/1/2015,,0,,,
12/1/2015,,0,,,
12/1/2015,,0,,,
12/1/2015,,0,,,
12/1/2015,,0,,,
12/1/2015,,0,,,
12/1/2015,,0,,,
12/1/2015,,0,,,
12/1/2015,,0.01,,,
12/1/2015,,0,,,
12/1/2015,,0.01,,,
12/1/2015,,0,,,
12/1/2015,,0,,,
12/1/2015,,0.01,,,
12/1/2015,,0,,,
12/1/2015,,0.01,,,
12/1/2015,,0.01,,,
12/1/2015,,0,,,
12/1/2015,,0,,,
12/1/2015,,0,,,
12/1/2015,,0,,,
12/1/2015,,0,,,
12/1/2015,,0,,,
11/30/2015,,0,,,
11/30/2015,,0,,,
11/30/2015,,0,,,
11/30/2015,,0,,,
11/30/2015,,0,,,
11/30/2015,,0,,,
11/30/2015,,0,,,
11/30/2015,,0,,,
11/30/2015,,0,,,
11/30/2015,,0,,,
11/30/2015,,0,,,
11/30/2015,,0,,,
11/30/2015,,0,,,
11/30/2015,,0,,,
11/30/2015,,0,,,
11/30/2015,,0,,,
11/30/2015,,0,,,
11/30/2015,,0,,,
11/30/2015,,0,,,
11/30/2015,,0,,,
11/30/2015,,0,,,
11/30/2015,,0,,,
11/30/2015,,0,,,
11/30/2015,,0,,,
11/29/2015,,0,,,
11/29/2015,,0,,,
11/29/2015,,0,,,
11/29/2015,,0,,,
11/29/2015,,0,,,
11/29/2015,,0,,,
11/29/2015,,0,,,
11/29/2015,,0,,,
11/29/2015,,0,,,
11/29/2015,,0,,,
11/29/2015,,0,,,
11/29/2015,,0,,,
11/29/2015,,0,,,
11/29/2015,,0,,,
11/29/2015,,0,,,
11/29/2015,,0,,,
11/29/2015,,0,,,
11/29/2015,,0,,,
11/29/2015,,0,,,
11/29/2015,,0,,,
11/29/2015,,0,,,
11/29/2015,,0,,,
11/29/2015,,0,,,
11/29/2015,,0,,,
11/28/2015,,0,,,
11/28/2015,,0,,,
11/28/2015,,0,,,
11/28/2015,,0,,,
11/28/2015,,0,,,
11/28/2015,,0,,,
11/28/2015,,0,,,
11/28/2015,,0,,,
11/28/2015,,0,,,
11/28/2015,,0,,,
11/28/2015,,0,,,
11/28/2015,,0,,,
11/28/2015,,0,,,
11/28/2015,,0,,,
11/28/2015,,0,,,
11/28/2015,,0,,,
11/28/2015,,0,,,
11/28/2015,,0,,,
11/28/2015,,0,,,
11/28/2015,,0,,,
11/28/2015,,0,,,
11/28/2015,,0,,,
11/28/2015,,0,,,
11/28/2015,,0,,,
11/27/2015,,0,,,
11/27/2015,,0,,,
11/27/2015,,0,,,
11/27/2015,,0,,,
11/27/2015,,0,,,
11/27/2015,,0,,,
11/27/2015,,0,,,
11/27/2015,,0,,,
11/27/2015,,0,,,
11/27/2015,,0,,,
11/27/2015,,0,,,
11/27/2015,,0,,,
11/27/2015,,0,,,
11/27/2015,,0,,,
11/27/2015,,0,,,
11/27/2015,,0,,,
11/27/2015,,0,,,
11/27/2015,,0,,,
11/27/2015,,0,,,
11/27/2015,,0,,,
11/27/2015,,0,,,
11/27/2015,,0,,,
11/27/2015,,0,,,
11/27/2015,,0,,,
11/26/2015,,0,,,
11/26/2015,,0,,,
11/26/2015,,0,,,
11/26/2015,,0,,,
11/26/2015,,0,,,
11/26/2015,,0,,,
11/26/2015,,0,,,
11/26/2015,,0,,,
11/26/2015,,0,,,
11/26/2015,,0,,,
11/26/2015,,0,,,
11/26/2015,,0,,,
11/26/2015,,0,,,
11/26/2015,,0,,,
11/26/2015,,0,,,
11/26/2015,,0,,,
11/26/2015,,0,,,
11/26/2015,,0,,,
11/26/2015,,0,,,
11/26/2015,,0,,,
11/26/2015,,0,,,
11/26/2015,,0,,,
11/26/2015,,0,,,
11/26/2015,,0,,,
11/25/2015,,0,,,
11/25/2015,,0,,,
11/25/2015,,0,,,
11/25/2015,,0,,,
11/25/2015,,0,,,
11/25/2015,,0,,,
11/25/2015,,0,,,
11/25/2015,,0,,,
11/25/2015,,0,,,
11/25/2015,,0,,,
11/25/2015,,0,,,
11/25/2015,,0,,,
11/25/2015,,0,,,
11/25/2015,,0,,,
11/25/2015,,0,,,
11/25/2015,,0,,,
11/25/2015,,0,,,
11/25/2015,,0,,,
11/25/2015,,0,,,
11/25/2015,,0,,,
11/25/2015,,0,,,
11/25/2015,,0,,,
11/25/2015,,0,,,
11/25/2015,,0,,,
11/24/2015,,0,,,
11/24/2015,,0,,,
11/24/2015,,0,,,
11/24/2015,,0,,,
11/24/2015,,0,,,
11/24/2015,,0,,,
11/24/2015,,0,,,
11/24/2015,,0,,,
11/24/2015,,0,,,
11/24/2015,,0,,,
11/24/2015,,0,,,
11/24/2015,,0,,,
11/24/2015,,0,,,
11/24/2015,,0,,,
11/24/2015,,0,,,
11/24/2015,,0,,,
11/24/2015,,0,,,
11/24/2015,,0,,,
11/24/2015,,0,,,
11/24/2015,,0,,,
11/24/2015,,0,,,
11/24/2015,,0,,,
11/24/2015,,0,,,
11/24/2015,,0,,,
11/23/2015,,0,,,
11/23/2015,,0,,,
11/23/2015,,0,,,
11/23/2015,,0,0,,
11/23/2015,,0,0,,
11/23/2015,,0,0,,
11/23/2015,,0,0,,
11/23/2015,,0,0,,
11/23/2015,,0,0,,
11/23/2015,,0,0,,
11/23/2015,,0,0,,
11/23/2015,,0,0,,
11/23/2015,,0,0,,
11/23/2015,,0,0,,
11/23/2015,,0,0,,
11/23/2015,,0,0,,
11/23/2015,,0,0,,
11/23/2015,,0,0,,
11/23/2015,,0,0,,
11/23/2015,,0,0,,
11/23/2015,,0,0,,
11/23/2015,,0,0,,
11/23/2015,,0,0,,
11/23/2015,,0,0,,
11/22/2015,,0,0,,
11/22/2015,,0,0,,
11/22/2015,,0,0,,
11/22/2015,,0,0,,
11/22/2015,,0,0,,
11/22/2015,,0,0,,
11/22/2015,,0,0,,
11/22/2015,,0,0,,
11/22/2015,,0,0,,
11/22/2015,,0,0,,
11/22/2015,,0,0,,
11/22/2015,,0,0,,
11/22/2015,,0,0,,
11/22/2015,,0,0,,
11/22/2015,,0,0,,
11/22/2015,,0,0,,
11/22/2015,,0,0,,
11/22/2015,,0,0,,
11/22/2015,,0,0,,
11/22/2015,,0,0,,
11/22/2015,,0,0,,
11/22/2015,,0,0,,
11/22/2015,,0,0,,
11/22/2015,,0,0,,
11/21/2015,,0,0,,
11/21/2015,,0,0,,
11/21/2015,,0,0,,
11/21/2015,,0,0,,
11/21/2015,,0,0,,
11/21/2015,,0,0,,
11/21/2015,,0,0,,
11/21/2015,,0,0,,
11/21/2015,,0,0,,
11/21/2015,,0,0,,
11/21/2015,,0,0,,
11/21/2015,,0,0,,
11/21/2015,,0,0,,
11/21/2015,,0,0,,
11/21/2015,,0,0,,
11/21/2015,,0,0,,
11/21/2015,,0,0,,
11/21/2015,,0,0,,
11/21/2015,,0,0,,
11/21/2015,,0,0,,
11/21/2015,,0,0,,
11/21/2015,,0,0,,
11/21/2015,,0,0,,
11/21/2015,,0,0,,
11/20/2015,,0,0,,
11/20/2015,,0,0,,
11/20/2015,,0,0,,
11/20/2015,,0,0,,
11/20/2015,,0,0,,
11/20/2015,,0,0,,
11/20/2015,,0.01,0,,
11/20/2015,,0.02,0,,
11/20/2015,,0.02,0,,
11/20/2015,,0.03,0,,
11/20/2015,,0.02,0,,
11/20/2015,,0.01,0,,
11/20/2015,,0,0,,
11/20/2015,,0,0,,
11/20/2015,,0,0,,
11/20/2015,,0,0,,
11/20/2015,,0.01,0,,
