Date/Time (PST),""" (5380') Paradise Wind",""" (5400') Paradise",""" (6410') Sunrise Base",""" (6880') Sunrise Upper",""" (10110') Camp Muir"
10/18/2014,,5.757,1.774,,
10/18/2014,,12.77,3.751,,
10/17/2014,,12.05,3.355,,
10/17/2014,,12.83,4.013,,
10/17/2014,,24.76,3.451,,
10/17/2014,,13.42,3.833,,
10/17/2014,,24.43,4.492,,
10/17/2014,,24.89,4.097,,
10/17/2014,,12.83,2.779,,
10/17/2014,,11.65,2.777,,
10/17/2014,,6.936,3.603,,
10/17/2014,,12.69,5.762,,
10/17/2014,,14.01,6.43,,
10/17/2014,,7.72,2.384,,
10/17/2014,,13.23,3.701,,
10/17/2014,,15.06,6.204,,
10/17/2014,,14.08,6.025,,
10/17/2014,,15.45,5.234,,
10/17/2014,,14.38,4.97,,
10/17/2014,,26.72,3.916,,
10/17/2014,,13.73,2.994,,
10/17/2014,,27.25,2.335,,
10/17/2014,,12.03,3.657,,
10/17/2014,,9.43,2.34,,
10/17/2014,,16.27,4.097,,
10/17/2014,,10.96,4.229,,
10/16/2014,,7.16,3.971,,
10/16/2014,,15.81,4.015,,
10/16/2014,,12.19,5.769,,
10/16/2014,,12.96,5.462,,
10/16/2014,,13.49,1.33,,
10/16/2014,,13.75,2.756,,
10/16/2014,,14.05,0.556,,
10/16/2014,,11.69,3.257,,
10/16/2014,,13,3.125,,
10/16/2014,,11.95,3.389,,
10/16/2014,,10.25,3.257,,
10/16/2014,,11.16,3.389,,
10/16/2014,,11.82,2.928,,
10/16/2014,,11.16,1.808,,
10/16/2014,,11.95,3.257,,
10/16/2014,,7.1,3.389,,
10/16/2014,,29.25,0.753,,
10/16/2014,,10.18,3.652,,
10/16/2014,,12.93,3.389,,
10/16/2014,,11.43,3.652,,
10/16/2014,,11.03,2.73,,
10/16/2014,,12.34,2.862,,
10/16/2014,,10.51,3.323,,
10/16/2014,,9.33,4.839,,
10/15/2014,,29.32,4.443,,
10/15/2014,,10.51,2.73,,
10/15/2014,,-1.223,2.203,,
10/15/2014,,10.71,4.904,,
10/15/2014,,13,5.3,,
10/15/2014,,12.93,3.125,,
10/15/2014,,13.26,5.366,,
10/15/2014,,13.65,5.761,,
10/15/2014,,13.13,3.916,,
10/15/2014,,11.03,4.904,,
10/15/2014,,12.34,7.34,,
10/15/2014,,13.42,3.652,,
10/15/2014,,13.28,5.497,,
10/15/2014,,15.64,5.568,,
10/15/2014,,27.75,3.784,,
10/15/2014,,14.68,5.386,,
10/15/2014,,8.11,4.36,,
10/15/2014,,9.82,4.755,,
10/15/2014,,12.31,4.755,,
10/15/2014,,14.01,6.337,,
10/15/2014,,15.06,6.337,,
10/15/2014,,9.82,3.965,,
10/15/2014,,8.9,4.887,,
10/15/2014,,25.74,5.81,,
10/14/2014,,4.452,4.887,,
10/14/2014,,25.31,4.228,,
10/14/2014,,12.4,3.701,,
10/14/2014,,11.4,5.81,,
10/14/2014,,12.44,5.941,,
10/14/2014,,25.67,2.512,,
10/14/2014,,10.33,1.149,,
10/14/2014,,11.03,4.839,,
10/14/2014,,10.25,7.21,,
10/14/2014,,15.88,7.61,,
10/14/2014,,13.65,4.377,,
10/14/2014,,13.39,4.904,,
10/14/2014,,6.839,6.025,,
10/14/2014,,5.528,6.026,,
10/14/2014,,14.49,4.756,,
10/14/2014,,4.84,5.98,,
10/14/2014,,13.98,2.433,,
10/14/2014,,9.78,4.278,,
10/14/2014,,13.98,3.882,,
10/14/2014,,8.47,2.96,,
10/14/2014,,8.61,4.41,,
10/14/2014,,12.71,3.511,,
10/14/2014,,8.61,4.859,,
10/14/2014,,13.25,5.824,,
10/13/2014,,13.6,5.298,,
10/13/2014,,15.56,5.734,,
10/13/2014,,13.74,7.37,,
10/13/2014,,17.92,4.605,,
10/13/2014,,14.77,5.517,,
10/13/2014,,15.49,6.614,,
10/13/2014,,14.73,7.64,,
10/13/2014,,15.02,6.928,,
10/13/2014,,14.76,7.9,,
10/13/2014,,14.5,6.646,,
10/13/2014,,14.41,7.66,,
10/13/2014,,12.57,7.92,,
10/13/2014,,15.06,5.678,,
10/13/2014,,14.81,4.243,,
10/13/2014,,13.09,7.7,,
10/13/2014,,12.83,9.63,,
10/13/2014,,13.36,3.504,,
10/13/2014,,7.98,3.57,,
10/13/2014,,13.1,1.725,,
10/13/2014,,13.62,4.294,,
10/13/2014,,13.03,5.283,,
10/13/2014,,14.08,2.516,,
10/13/2014,,26.79,5.286,,
10/13/2014,,12.57,5.2,,
10/12/2014,,12.38,3.882,,
10/12/2014,,13.58,3.882,,
10/12/2014,,12.57,4.146,,
10/12/2014,,11.78,3.367,,
10/12/2014,,12.11,2.346,,
10/12/2014,,13.47,4.782,,
10/12/2014,,12.76,7.54,,
10/12/2014,,13,6.947,,
10/12/2014,,13.39,3.718,,
10/12/2014,,13,7.08,,
10/12/2014,,13.07,5.695,,
10/12/2014,,28.27,4.311,,
10/12/2014,,13.13,5.497,,
10/12/2014,,7.89,4.509,,
10/12/2014,,27.78,6.354,,
10/12/2014,,13.28,5.234,,
10/12/2014,,9.21,5.761,,
10/12/2014,,3.693,2.73,,
10/12/2014,,13.52,3.521,,
10/12/2014,,13.26,5.102,,
10/12/2014,,12.32,7.34,,
10/12/2014,,11.85,4.049,,
10/12/2014,,13.55,6.552,,
10/12/2014,,13.37,2.467,,
10/11/2014,,5.642,2.862,,
10/11/2014,,27.84,5.634,,
10/11/2014,,11.33,4.822,,
10/11/2014,,26.79,5.596,,
10/11/2014,,26.79,5.116,,
10/11/2014,,13.23,8.23,,
10/11/2014,,25.87,3.222,,
10/11/2014,,8.12,5.358,,
10/11/2014,,12.21,4.964,,
10/11/2014,,27.77,4.922,,
10/11/2014,,11.92,7.14,,
10/11/2014,,13.71,4.87,,
10/11/2014,,12.26,3.619,,
10/11/2014,,12.31,2.433,,
10/11/2014,,11.26,5.727,,
10/11/2014,,25.28,5.925,,
10/11/2014,,11.26,4.419,,
10/11/2014,,12.31,4.674,,
10/11/2014,,13.04,4.805,,
10/11/2014,,11.36,2.96,,
10/11/2014,,11.82,7.18,,
10/11/2014,,10.9,1.551,,
10/11/2014,,11.15,4.368,,
10/11/2014,,10.67,3.98,,
10/10/2014,,8.75,3.331,,
10/10/2014,,6.263,2.472,,
10/10/2014,,12.27,5,,
10/10/2014,,14.18,2.959,,
10/10/2014,,11.26,4.077,,
10/10/2014,,11.32,5.319,,
10/10/2014,,11.62,1.69,,
10/10/2014,,10.7,6.583,,
10/10/2014,,14.83,6.056,,
10/10/2014,,14.63,5.266,,
10/10/2014,,13.65,8.23,,
10/10/2014,,14.83,6.385,,
10/10/2014,,13.91,8.89,,
10/10/2014,,14.24,9.09,,
10/10/2014,,12.93,7.97,,
10/10/2014,,13.98,7.97,,
10/10/2014,,7.03,2.433,,
10/10/2014,,13.06,5.595,,
10/10/2014,,13.19,5.068,,
10/10/2014,,10.83,3.158,,
10/10/2014,,21.34,4.545,,
10/10/2014,,10.45,4.988,,
10/10/2014,,9.82,6.351,,
10/10/2014,,8.46,2.268,,
10/9/2014,,10.94,3.853,,
10/9/2014,,13.28,3.29,,
10/9/2014,,13.35,1.41,,
10/9/2014,,12.81,2.367,,
10/9/2014,,13.33,1.05,,
10/9/2014,,14.45,5.866,,
10/9/2014,,11.32,6.871,,
10/9/2014,,12.93,6.816,,
10/9/2014,,15.61,5.727,,
10/9/2014,,21.31,6.385,,
10/9/2014,,14.24,6.122,,
10/9/2014,,9,3.487,,
10/9/2014,,14.63,4.936,,
10/9/2014,,20.92,6.781,,
10/9/2014,,13.06,5.463,,
10/9/2014,,13.78,5.99,,
10/9/2014,,21.44,7.51,,
10/9/2014,,21.38,9.02,,
10/9/2014,,12.4,6.649,,
10/9/2014,,14.89,8.23,,
10/9/2014,,12.73,9.3,,
10/9/2014,,12.48,7.22,,
10/9/2014,,8.5,7.91,,
10/9/2014,,8.93,5.561,,
10/8/2014,,11.76,4.639,,
10/8/2014,,12.7,3.454,,
10/8/2014,,9.1,6.746,,
10/8/2014,,13.81,4.933,,
10/8/2014,,13.98,5.601,,
10/8/2014,,13.06,7.8,,
10/8/2014,,12.14,7.5,,
10/8/2014,,12.31,7.35,,
10/8/2014,,10.47,7.85,,
10/8/2014,,24.82,6.66,,
10/8/2014,,5.626,9.09,,
10/8/2014,,12.96,9.91,,
10/8/2014,,12.05,9.3,,
10/8/2014,,12.14,9.37,,
10/8/2014,,11.36,6.345,,
10/8/2014,,9.39,5.99,,
10/8/2014,,21.77,1.654,,
10/8/2014,,9.13,4.024,,
10/8/2014,,11.93,3.274,,
10/8/2014,,13.81,4.864,,
10/8/2014,,7.07,4.902,,
10/8/2014,,7.57,4.244,,
10/8/2014,,10.55,3.85,,
10/8/2014,,8.86,0.607,,
10/7/2014,,9.89,4.342,,
10/7/2014,,13.82,2.126,,
10/7/2014,,10.55,-0.035,,
10/7/2014,,8.8,2.202,,
10/7/2014,,11.25,0.054,,
10/7/2014,,9.72,2.891,,
10/7/2014,,12.02,3.98,,
10/7/2014,,13.68,4.241,,
10/7/2014,,12.63,4.063,,
10/7/2014,,11.85,6.041,,
10/7/2014,,13.02,5.824,,
10/7/2014,,12.63,5.297,,
10/7/2014,,14.4,5.692,,
10/7/2014,,10.54,5.948,,
10/7/2014,,12.11,4.112,,
10/7/2014,,9.29,5.399,,
10/7/2014,,8.96,1.758,,
10/7/2014,,12.17,2.878,,
10/7/2014,,7.92,4.458,,
10/7/2014,,10.98,3.675,,
10/7/2014,,7.57,1.742,,
10/7/2014,,11.29,3.849,,
10/7/2014,,7.2,5.469,,
10/7/2014,,3.449,2.104,,
10/6/2014,,9.94,2.959,,
10/6/2014,,11.91,1.456,,
10/6/2014,,3.924,-2.667,,
10/6/2014,,10.42,0.754,,
10/6/2014,,10.17,2.03,,
10/6/2014,,9.78,2.891,,
10/6/2014,,11.24,3.19,,
10/6/2014,,13.74,3.584,,
10/6/2014,,8.79,3.668,,
10/6/2014,,14.55,5.258,,
10/6/2014,,14.82,3.98,,
10/6/2014,,18.87,3.704,,
10/6/2014,,13.24,3.717,,
10/6/2014,,3.939,1.215,,
10/6/2014,,11.01,4.902,,
10/6/2014,,13.76,4.112,,
10/6/2014,,8.52,3.585,,
10/6/2014,,9.7,4.507,,
10/6/2014,,9.1,3.585,,
10/6/2014,,9.29,6.482,,
10/6/2014,,10.48,2.13,,
10/6/2014,,10.46,0.82,,
10/6/2014,,9.37,2.271,,
10/6/2014,,8.9,3.24,,
10/5/2014,,12.91,1.051,,
10/5/2014,,9.37,2.512,,
10/5/2014,,11.38,1.544,,
10/5/2014,,13.84,3.518,,
10/5/2014,,10.5,1.144,,
10/5/2014,,11.81,4.604,,
10/5/2014,,9.01,4.815,,
10/5/2014,,7.1,2.532,,
10/5/2014,,13.39,4.639,,
10/5/2014,,13.78,2.795,,
10/5/2014,,20.33,3.059,,
10/5/2014,,13.45,2.795,,
10/5/2014,,13.32,4.244,,
10/5/2014,,10.83,2.268,,
10/5/2014,,27.21,6.746,,
10/5/2014,,12.08,5.166,,
10/5/2014,,20.79,5.166,,
10/5/2014,,11.36,6.088,,
10/5/2014,,13.58,5.824,,
10/5/2014,,12.27,5.034,,
10/5/2014,,15.01,3.585,,
10/5/2014,,14.9,5.561,,
10/5/2014,,10.78,5.826,,
10/5/2014,,12.94,4.886,,
10/4/2014,,10.65,3.881,,
10/4/2014,,13.24,5.132,,
10/4/2014,,13.43,0.787,,
10/4/2014,,10.24,4.934,,
10/4/2014,,13.46,7.35,,
10/4/2014,,12.51,6.407,,
10/4/2014,,11.71,5.692,,
10/4/2014,,11.41,3.98,,
10/4/2014,,7.82,6.483,,
10/4/2014,,20.83,5.429,,
10/4/2014,,15.46,7.93,,
10/4/2014,,20.4,5.561,,
10/4/2014,,16.01,9.12,,
10/4/2014,,14.76,7.47,,
10/4/2014,,12.67,8.33,,
10/4/2014,,14.99,6.219,,
10/4/2014,,17.1,5.56,,
10/4/2014,,12.24,6.186,,
10/4/2014,,14.09,4.326,,
10/4/2014,,13.31,5.375,,
10/4/2014,,4.054,4.466,,
10/4/2014,,10.89,4.771,,
10/4/2014,,8.37,4.971,,
10/4/2014,,6.541,1.398,,
10/3/2014,,10.16,2.367,,
10/3/2014,,14.67,3.165,,
10/3/2014,,12.67,0.228,,
10/3/2014,,11.16,3.058,,
10/3/2014,,11.16,2.78,,
10/3/2014,,12.99,2.758,,
10/3/2014,,12.24,4.112,,
10/3/2014,,11.49,4.345,,
10/3/2014,,11.36,3.882,,
10/3/2014,,12.8,6.385,,
10/3/2014,,11.82,4.804,,
10/3/2014,,21.31,3.092,,
10/3/2014,,14.76,6.781,,
10/3/2014,,23.28,5.99,,
10/3/2014,,14.61,4.936,,
10/3/2014,,13.62,5.463,,
10/3/2014,,15.06,5.858,,
10/3/2014,,15.45,5.924,,
10/3/2014,,14.41,3.487,,
10/3/2014,,13.82,5.587,,
10/3/2014,,13.05,7.26,,
10/3/2014,,12.4,8.23,,
10/3/2014,,10.45,5.86,,
10/3/2014,,11.98,4.985,,
10/2/2014,,12.24,4.94,,
10/2/2014,,11.06,4.119,,
10/2/2014,,13.29,5.263,,
10/2/2014,,13.85,4.21,,
10/2/2014,,14.76,2.075,,
10/2/2014,,15.55,2.529,,
10/2/2014,,14.5,6.527,,
10/2/2014,,11.3,7.56,,
10/2/2014,,12.82,9.58,,
10/2/2014,,14.93,6.813,,
10/2/2014,,7.23,12.17,,
10/2/2014,,13,4.328,,
10/2/2014,,11.56,6.108,,
10/2/2014,,11.56,6.904,,
10/2/2014,,11.43,6.538,,
10/2/2014,,26.76,7.21,,
10/2/2014,,12.74,7.58,,
10/2/2014,,8.15,6.881,,
10/2/2014,,12.61,4.969,,
10/2/2014,,12.74,8.39,,
10/2/2014,,12.65,7.87,,
10/2/2014,,12.18,6.461,,
10/2/2014,,12.7,6.153,,
10/2/2014,,7.66,4.08,,
10/1/2014,,12.44,4.282,,
10/1/2014,,13.1,4.154,,
10/1/2014,,27.25,2.005,,
10/1/2014,,10.67,3.845,,
10/1/2014,,9.95,5.068,,
10/1/2014,,13.55,6.112,,
10/1/2014,,14.31,5.537,,
10/1/2014,,12.74,4.706,,
10/1/2014,,9.72,3.485,,
10/1/2014,,9,7.57,,
10/1/2014,,10.25,4.686,,
10/1/2014,,11.23,3.916,,
10/1/2014,,13.13,6.288,,
10/1/2014,,10.12,5.761,,
10/1/2014,,8.41,5.497,,
10/1/2014,,14.64,5.893,,
10/1/2014,,14.05,5.366,,
10/1/2014,,11.45,6.025,,
10/1/2014,,12.87,5.102,,
10/1/2014,,12.31,4.904,,
10/1/2014,,14.09,4.839,,
10/1/2014,,15.17,4.971,,
10/1/2014,,12.7,3.785,,
10/1/2014,,27.31,5.546,,
9/30/2014,,5.888,4.295,,
9/30/2014,,10.74,4.905,,
9/30/2014,,10.87,3.751,,
9/30/2014,,7.66,1.906,,
9/30/2014,,13.98,4.653,,
9/30/2014,,10.92,5.068,,
9/30/2014,,10.78,7.61,,
9/30/2014,,12.08,4.707,,
9/30/2014,,10.9,3.718,,
9/30/2014,,12.8,6.552,,
9/30/2014,,12.08,4.904,,
9/30/2014,,13.07,6.09,,
9/30/2014,,12.02,6.025,,
9/30/2014,,28.73,4.97,,
9/30/2014,,11.43,3.125,,
9/30/2014,,189.6,8.53,,
9/30/2014,,13.13,7.08,,
9/30/2014,,29.06,7.08,,
9/30/2014,,13.16,6.666,,
9/30/2014,,13.03,7,,
9/30/2014,,8.51,5.2,,
9/30/2014,,13.19,6.385,,
9/30/2014,,24.39,5.463,,
9/30/2014,,13.78,4.281,,
9/29/2014,,8.21,0.77,,
9/29/2014,,11.68,6.175,,
9/29/2014,,13.58,5.429,,
9/29/2014,,15.32,5.574,,
9/29/2014,,13.71,5.561,,
9/29/2014,,13.45,4.902,,
9/29/2014,,14.26,6.084,,
9/29/2014,,5.233,5.903,,
9/29/2014,,9.69,7.82,,
9/29/2014,,11.26,6.361,,
9/29/2014,,13.55,6.517,,
9/29/2014,,294.6,6.319,,
9/29/2014,,11.65,8.89,,
9/29/2014,,13.23,6.254,,
9/29/2014,,10.22,9.55,,
9/29/2014,,14.03,7.7,,
9/29/2014,,23.15,9.68,,
9/29/2014,,13.32,8.32,,
9/29/2014,,9.92,6.649,,
9/29/2014,,3.628,4.805,,
9/29/2014,,11.36,5.603,,
9/29/2014,,14.27,2.623,,
9/29/2014,,11.47,5.824,,
9/29/2014,,5.576,5.429,,
9/28/2014,,10.89,4.729,,
9/28/2014,,10.63,4.279,,
9/28/2014,,10.57,3.385,,
9/28/2014,,11.11,3.955,,
9/28/2014,,12.81,4.473,,
9/28/2014,,11.5,4.444,,
9/28/2014,,11.68,4.188,,
9/28/2014,,11.09,4.409,,
9/28/2014,,13.26,4.371,,
9/28/2014,,13.78,5.434,,
9/28/2014,,13.26,7.24,,
9/28/2014,,13.52,7.18,,
9/28/2014,,14.11,6.254,,
9/28/2014,,13.98,5.2,,
9/28/2014,,11.09,3.882,,
9/28/2014,,12.8,6.385,,
9/28/2014,,15.22,5.2,,
9/28/2014,,20.92,5.858,,
9/28/2014,,12.87,5.99,,
9/28/2014,,21.84,4.87,,
9/28/2014,,12.4,6.254,,
9/28/2014,,6.117,5.473,,
9/28/2014,,11.93,5.514,,
9/28/2014,,9.1,0.951,,
9/27/2014,,20.79,4.64,,
9/27/2014,,18.9,4.427,,
9/27/2014,,19.42,4.737,,
9/27/2014,,10.93,4.078,,
9/27/2014,,11.28,4.208,,
9/27/2014,,10.09,3.592,,
9/27/2014,,10.69,3.128,,
9/27/2014,,8.9,4.54,,
9/27/2014,,9.43,-0.648,,
9/27/2014,,9.93,0.4,,
9/27/2014,,9.63,0.012,,
9/27/2014,,12.13,-0.12,,
9/27/2014,,9.95,1.33,,
9/27/2014,,12.83,0.144,,
9/27/2014,,25.81,5.546,,
9/27/2014,,7.98,4.36,,
9/27/2014,,7.07,5.941,,
9/27/2014,,6.936,6.673,,
9/27/2014,,6.961,5.727,,
9/27/2014,,9.98,4.87,,
9/27/2014,,10.92,5.331,,
9/27/2014,,10.96,6.056,,
9/27/2014,,14.11,5.2,,
9/27/2014,,24.26,7.57,,
9/26/2014,,12.4,5.331,,
9/26/2014,,12.34,3.355,,
9/26/2014,,16.14,5.068,,
9/26/2014,,10.9,7.04,,
9/26/2014,,24.82,6.781,,
9/26/2014,,25.28,7.18,,
9/26/2014,,12.44,6.773,,
9/26/2014,,26.79,4.69,,
9/26/2014,,14.67,7.06,,
9/26/2014,,11.92,7.46,,
9/26/2014,,294.6,7.52,,
9/26/2014,,11.65,7.26,,
9/26/2014,,11.39,6.996,,
9/26/2014,,13.29,7.13,,
9/26/2014,,9.95,7.06,,
9/26/2014,,11.78,5.546,,
9/26/2014,,14.08,5.678,,
9/26/2014,,26.33,5.414,,
9/26/2014,,11.65,5.48,,
9/26/2014,,12.11,6.864,,
9/26/2014,,12.57,7.79,,
9/26/2014,,12.76,7.18,,
9/26/2014,,10.9,6.649,,
9/26/2014,,13.45,6.254,,
9/25/2014,,10.7,3.782,,
9/25/2014,,12.08,4.742,,
9/25/2014,,12.67,5.554,,
9/25/2014,,14.63,3.668,,
9/25/2014,,13.78,4.983,,
9/25/2014,,28.06,5.068,,
9/25/2014,,13.29,5.199,,
9/25/2014,,24.23,5.714,,
9/25/2014,,11.52,4.924,,
9/25/2014,,11.92,4.404,,
9/25/2014,,12.7,4.541,,
9/25/2014,,12.18,2.631,,
9/25/2014,,10.47,3.751,,
9/25/2014,,12.18,0.589,,
9/25/2014,,28.75,3.092,,
9/25/2014,,13.69,3.882,,
9/25/2014,,11.55,2.302,,
9/25/2014,,4.506,4.146,,
9/25/2014,,11.55,4.87,,
9/25/2014,,23.86,4.87,,
9/25/2014,,6.903,4.673,,
9/25/2014,,12.34,5.2,,
9/25/2014,,11.88,5.99,,
9/25/2014,,12.4,4.805,,
9/24/2014,,14.24,4.936,,
9/24/2014,,7.03,2.433,,
9/24/2014,,14.04,4.409,,
9/24/2014,,12.8,6.385,,
9/24/2014,,10.95,6.056,,
9/24/2014,,3.695,6.056,,
9/24/2014,,9.12,4.146,,
9/24/2014,,11,4.936,,
9/24/2014,,6.708,4.146,,
9/24/2014,,24.39,4.014,,
9/24/2014,,10.18,6.254,,
9/24/2014,,10.83,6.263,,
9/24/2014,,8.08,5.644,,
9/24/2014,,9.8,5.512,,
9/24/2014,,11.4,3.404,,
9/24/2014,,27.12,5.38,,
9/24/2014,,12.55,5.775,,
9/24/2014,,9.52,1.428,,
9/24/2014,,21.31,3.892,,
9/24/2014,,10.05,5.464,,
9/24/2014,,8.21,3.488,,
9/24/2014,,12.93,5.862,,
9/24/2014,,13.19,3.225,,
9/24/2014,,15.02,5.596,,
9/23/2014,,13.19,6.012,,
9/23/2014,,10.18,5.381,,
9/23/2014,,13.63,5.795,,
9/23/2014,,10.88,7.36,,
9/23/2014,,11.36,4.436,,
9/23/2014,,10.31,4.726,,
9/23/2014,,10.31,6.087,,
9/23/2014,,,7.14,,
9/23/2014,,,6.474,,
9/23/2014,,,6.105,,
9/23/2014,,,5.377,,
9/23/2014,,,5.068,,
9/23/2014,,,4.284,,
9/23/2014,,,3.931,,
9/23/2014,,,4.063,,
9/23/2014,,,6.698,,
9/23/2014,,,6.302,,
9/23/2014,,,5.907,,
9/23/2014,,,5.117,,
9/23/2014,,,7.09,,
9/23/2014,,,6.573,,
9/23/2014,,,6.878,,
9/23/2014,,,4.771,,
9/23/2014,,,5.338,,
9/22/2014,,,5.372,,
9/22/2014,,,2.503,,
9/22/2014,,,3.387,,
9/22/2014,,,0.483,,
9/22/2014,,,3.683,,
9/22/2014,,,4.561,,
9/22/2014,,,5.297,,
9/22/2014,,,5.429,,
9/22/2014,,,1.868,,
9/22/2014,,,3.059,,
9/22/2014,,,5.692,,
9/22/2014,,,5.034,,
9/22/2014,,,4.902,,
9/22/2014,,,4.771,,
9/22/2014,,,4.376,,
9/22/2014,,,5.297,,
9/22/2014,,,5.561,,
9/22/2014,,,4.639,,
9/22/2014,,,2.137,,
9/22/2014,,,5.034,,
9/22/2014,,,4.54,,
9/22/2014,,,4.078,,
9/22/2014,,,4.079,,
9/22/2014,,,4.358,,
9/21/2014,,,2.86,,
9/21/2014,,,2.341,,
9/21/2014,,,3.353,,
9/21/2014,,,2.754,,
9/21/2014,,,3.255,,
9/21/2014,,,3.647,,
9/21/2014,,,2.367,,
9/21/2014,,,5.059,,
9/21/2014,,,3.98,,
9/21/2014,,,6.604,,
9/21/2014,,,5.675,,
9/21/2014,,,3.717,,
9/21/2014,,,6.022,,
9/21/2014,,,5.231,,
9/21/2014,,,5.034,,
9/21/2014,,,4.77,,
9/21/2014,,,6.218,,
9/21/2014,,,5.804,,
9/21/2014,,,5.561,,
9/21/2014,,,6.088,,
9/21/2014,,,5.298,,
9/21/2014,,,5.48,,
9/21/2014,,,5.263,,
9/21/2014,,,3.42,,
9/20/2014,,,2.894,,
9/20/2014,,,3.708,,
9/20/2014,,,2.202,,
9/20/2014,,,5.229,,
9/20/2014,,,3.779,,
9/20/2014,,,3.025,,
9/20/2014,,,2.756,,
9/20/2014,,,5.988,,
9/20/2014,,,5.255,,
9/20/2014,,,6.981,,
9/20/2014,,,5.339,,
9/20/2014,,,7.18,,
9/20/2014,,,8.49,,
9/20/2014,,,8.36,,
9/20/2014,,,8.23,,
9/20/2014,,,7.11,,
9/20/2014,,,5.859,,
9/20/2014,,,7.06,,
9/20/2014,,,5.775,,
9/20/2014,,,6.04,,
9/20/2014,,,5.676,,
9/20/2014,,,6.088,,
9/20/2014,,,5.495,,
9/20/2014,,,4.255,,
9/19/2014,,,3.654,,
9/19/2014,,,3.157,,
9/19/2014,,,4.539,,
9/19/2014,,,2.762,,
9/19/2014,,,3.13,,
9/19/2014,,,5.428,,
9/19/2014,,,4.192,,
9/19/2014,,,6.385,,
9/19/2014,,,6.385,,
9/19/2014,,,6.254,,
9/19/2014,,,6.781,,
9/19/2014,,,7.18,,
9/19/2014,,,7.04,,
9/19/2014,,,4.541,,
9/19/2014,,,6.254,,
9/19/2014,,,7.04,,
9/19/2014,,,7.97,,
9/19/2014,,,6.056,,
9/19/2014,,,7.04,,
9/19/2014,,,5.266,,
9/19/2014,,,5.727,,
9/19/2014,,,7.11,,
9/19/2014,,,5.734,,
9/19/2014,,,5.503,,
9/18/2014,,,4.853,,
9/18/2014,,,3.8,,
9/18/2014,,,6.171,,
9/18/2014,,,5.247,,
9/18/2014,,,5.633,,
9/18/2014,,,4.673,,
9/18/2014,,,7.44,,
9/18/2014,,,1.647,,
9/18/2014,,,6.259,,
9/18/2014,,,6.265,,
9/18/2014,,,4.939,,
9/18/2014,,,6.786,,
9/18/2014,,,7.19,,
9/18/2014,,,6.929,,
9/18/2014,,,7.01,,
9/18/2014,,,7.09,,
9/18/2014,,,6.961,,
9/18/2014,,,6.831,,
9/18/2014,,,6.532,,
9/18/2014,,,2.927,,
9/18/2014,,,6.285,,
9/18/2014,,,5.834,,
9/18/2014,,,2.866,,
9/18/2014,,,4.21,,
9/17/2014,,,4.215,,
9/17/2014,,,3.781,,
9/17/2014,,,3.911,,
9/17/2014,,,2.959,,
9/17/2014,,,3.091,,
9/17/2014,,,1.312,,
9/17/2014,,,5.344,,
9/17/2014,,,3.058,,
9/17/2014,,,3.19,,
9/17/2014,,,6.59,,
9/17/2014,,,4.997,,
9/17/2014,,,5.931,,
9/17/2014,,,5.164,,
9/17/2014,,,4.153,,
9/17/2014,,,7.14,,
9/17/2014,,,4.639,,
9/17/2014,,,3.322,,
9/17/2014,,,5.824,,
9/17/2014,,,4.639,,
9/17/2014,,,5.627,,
9/17/2014,,,4.902,,
9/17/2014,,,4.522,,
9/17/2014,,,2.097,,
9/17/2014,,,5,,
9/16/2014,,,5.264,,
9/16/2014,,,4.045,,
9/16/2014,,,1.281,,
9/16/2014,,,4.966,,
9/16/2014,,,4.571,,
9/16/2014,,,4.567,,
9/16/2014,,,1.641,,
9/16/2014,,,4.128,,
9/16/2014,,,4.244,,
9/16/2014,,,5.495,,
9/16/2014,,,5.561,,
9/16/2014,,,6.088,,
9/16/2014,,,5.034,,
9/16/2014,,,6.285,,
9/16/2014,,,5.561,,
9/16/2014,,,5.561,,
9/16/2014,,,5.561,,
9/16/2014,,,5.561,,
9/16/2014,,,7.14,,
9/16/2014,,,6.746,,
9/16/2014,,,5.333,,
9/16/2014,,,5,,
9/16/2014,,,4.671,,
9/16/2014,,,4.868,,
9/15/2014,,,4.355,,
9/15/2014,,,3.782,,
9/15/2014,,,3.145,,
9/15/2014,,,4.11,,
9/15/2014,,,3.123,,
9/15/2014,,,3.779,,
9/15/2014,,,2.367,,
9/15/2014,,,5.115,,
9/15/2014,,,6.198,,
9/15/2014,,,6.274,,
9/15/2014,,,4.635,,
9/15/2014,,,4.711,,
9/15/2014,,,6.278,,
9/15/2014,,,4.583,,
9/15/2014,,,4.974,,
9/15/2014,,,5.738,,
9/15/2014,,,7.6,,
9/15/2014,,,6.045,,
9/15/2014,,,6.351,,
9/15/2014,,,6.746,,
9/15/2014,,,6.615,,
9/15/2014,,,6.466,,
9/15/2014,,,6.58,,
9/15/2014,,,5.132,,
9/14/2014,,,4.868,,
9/14/2014,,,3.834,,
9/14/2014,,,3.847,,
9/14/2014,,,5.163,,
9/14/2014,,,6.894,,
9/14/2014,,,6.514,,
9/14/2014,,,5.782,,
9/14/2014,,,4.768,,
9/14/2014,,,6.649,,
9/14/2014,,,6.912,,
9/14/2014,,,6.781,,
9/14/2014,,,6.781,,
9/14/2014,,,8.03,,
9/14/2014,,,7.57,,
9/14/2014,,,7.18,,
9/14/2014,,,6.846,,
9/14/2014,,,8.1,,
9/14/2014,,,6.517,,
